1817,1817,6,322161.13,4149.19,0.01,0.5,0.01,0.99,69524.33,889.69,69079.49,3369764.33,48.47
1817,1817,7,318636.44,3405.67,0.01,0.5,0.01,0.99,68634.64,729.69,68269.8,3300684.84,48.09
1817,1817,8,313643.73,2790.5,0.01,0.5,0.01,0.99,67904.95,601.48,67604.22,3232415.05,47.6
1817,1817,9,309382.6,2303.7,0.01,0.5,0.01,0.99,67303.48,499.29,67053.83,3164810.83,47.02
1817,1817,10,304448.08,1940.35,0.01,0.5,0.01,0.99,66804.19,424.41,66591.98,3097757.0,46.37
1817,1817,11,295307.43,1680.82,0.01,0.5,0.01,0.99,66379.77,376.75,66191.4,3031165.02,45.66
1817,1817,12,289110.48,1520.2,0.01,0.5,0.01,0.99,66003.03,346.15,65829.95,2964973.62,44.92
1817,1817,13,286693.22,1458.5,0.01,0.5,0.01,0.99,65656.88,333.17,65490.3,2899143.66,44.16
1817,1817,14,284290.47,1495.72,0.01,0.5,0.01,0.99,65323.71,342.78,65152.32,2833653.37,43.38
1817,1817,15,282260.52,1618.14,0.01,0.5,0.01,0.99,64980.93,371.46,64795.2,2768501.05,42.6
1817,1817,16,281721.84,1770.94,0.01,0.5,0.01,0.99,64609.47,404.87,64407.04,2703705.85,41.85
1817,1817,17,280910.14,1940.4,0.01,0.5,0.01,0.99,64204.6,441.97,63983.62,2639298.81,41.11
1817,1817,18,276963.96,2126.55,0.01,0.5,0.01,0.99,63762.63,487.7,63518.78,2575315.2,40.39
1817,1817,19,270301.02,2329.36,0.01,0.5,0.01,0.99,63274.93,542.94,63003.46,2511796.42,39.7
1817,1817,20,261746.37,2529.79,0.01,0.5,0.01,0.99,62731.99,603.39,62430.29,2448792.96,39.04
1817,1817,21,252500.56,2651.73,0.01,0.5,0.01,0.99,62128.6,649.06,61804.07,2386362.67,38.41
1817,1817,22,241024.51,2676.12,0.01,0.5,0.01,0.99,61479.54,678.84,61140.11,2324558.6,37.81
1817,1817,23,228433.2,2602.97,0.01,0.5,0.01,0.99,60800.69,688.89,60456.25,2263418.49,37.23
1817,1817,24,217916.81,2432.27,0.01,0.5,0.01,0.99,60111.8,667.21,59778.19,2202962.25,36.65
1817,1817,25,208918.89,2191.11,0.01,0.5,0.01,0.99,59444.59,620.19,59134.49,2143184.05,36.05
1817,1817,26,200868.15,1987.79,0.01,0.5,0.01,0.99,58824.39,579.26,58534.76,2084049.56,35.43
1817,1817,27,195678.33,1849.38,0.01,0.5,0.01,0.99,58245.13,547.89,57971.19,2025514.8,34.78
1817,1817,28,194254.06,1775.9,0.01,0.5,0.01,0.99,57697.24,525.08,57434.7,1967543.61,34.1
1817,1817,29,193648.18,1767.34,0.01,0.5,0.01,0.99,57172.16,519.41,56912.46,1910108.91,33.41
1817,1817,30,194643.91,1811.4,0.01,0.5,0.01,0.99,56652.75,524.78,56390.36,1853196.45,32.71
1817,1817,31,198275.72,1858.93,0.01,0.5,0.01,0.99,56127.97,523.77,55866.08,1796806.09,32.01
1817,1817,32,199639.54,1897.63,0.01,0.5,0.01,0.99,55604.2,526.03,55341.18,1740940.01,31.31
1817,1817,33,198469.6,1927.5,0.01,0.5,0.01,0.99,55078.16,532.32,54812.0,1685598.83,30.6
1817,1817,34,196977.32,1948.54,0.01,0.5,0.01,0.99,54545.84,536.92,54277.38,1630786.82,29.9
1817,1817,35,194679.66,1963.13,0.01,0.5,0.01,0.99,54008.92,541.89,53737.97,1576509.45,29.19
1817,1817,36,191920.05,1980.72,0.01,0.5,0.01,0.99,53467.03,548.98,53192.54,1522771.47,28.48
1817,1817,37,189463.88,2003.71,0.01,0.5,0.01,0.99,52918.05,556.7,52639.7,1469578.93,27.77
1817,1817,38,185931.98,2032.06,0.01,0.5,0.01,0.99,52361.35,569.15,52076.78,1416939.23,27.06
1817,1817,39,181395.77,2065.81,0.01,0.5,0.01,0.99,51792.2,586.49,51498.96,1364862.45,26.35
